RollLongRight,RollLongTrd,RollShortRight,RollShortTrd,rollret,theRet,ticker
2314,4430,1675,3740,1.86226898,0.03641047,O
2315,4431,1675,3741,1.76559564,-0.09667334,OAKS
2317,4436,1678,3745,2.01599676,0.25040112,OAS
2323,4444,1680,3748,1.97951466,-0.0364821,OC
2325,4446,1681,3754,1.97190367,-0.00761099,OFC
2325,4447,1681,3755,1.97190367,0.0,OFG-PB
2330,4456,1681,3760,1.92171,-0.05019367,OFIX
2334,4466,1683,3764,1.90063882,-0.02107118,OFLX
2341,4479,1683,3764,1.85033799,-0.05030083,OGE
2342,4482,1686,3769,1.86685014,0.01651215,OHI
2345,4486,1686,3769,1.86537876,-0.00147138,OIA
2345,4488,1688,3775,1.80207823,-0.06330053,OIBR.C
2346,4490,1690,3777,1.85974823,0.05767,OII
2352,4497,1693,3791,1.82010162,-0.03964661,OKE
2354,4503,1696,3797,1.77441295,-0.04568867,OLP
2355,4504,1698,3805,1.74127766,-0.03313529,OMAM
2355,4504,1701,3810,1.70774698,-0.03353068,OMF
2360,4512,1702,3813,1.67976475,-0.02798223,ONB
2360,4513,1703,3814,1.71095667,0.03119192,ONCE
2360,4514,1706,3818,1.69894462,-0.01201205,ONP
2363,4518,1708,3822,1.68582614,-0.01311848,OPB
2363,4518,1709,3824,1.92253385,0.23670771,OPHC
2366,4522,1710,3825,1.89108508,-0.03144877,OPHT
2367,4524,1710,3825,1.9329885,0.04190342,OPOF
2367,4524,1715,3837,1.95926105,0.02627255,ORIG
2369,4530,1718,3842,1.94810042,-0.01116063,OSK
2369,4530,1721,3846,1.94805959,-4.083e-05,OSUR
2373,4534,1723,3849,1.94836335,0.00030376,OTEX
2375,4538,1727,3854,1.93500957,-0.01335378,OTTR
2378,4544,1730,3862,1.83475467,-0.1002549,OXY
2379,4547,1733,3868,1.82138441,-0.01337026,OZRK
2387,4563,1735,3882,1.85586509,0.03448068,PAC
2390,4568,1738,3887,1.84251913,-0.01334596,PACW
2392,4572,1740,3892,1.77247451,-0.07004462,PAGG
2392,4572,1741,3895,2.07655148,0.30407697,PARN
2394,4575,1741,3896,2.05144978,-0.0251017,PATK
2394,4577,1742,3897,1.99559507,-0.05585471,PAYC
2395,4584,1742,3898,1.99328188,-0.00231319,PAYX
2396,4586,1744,3901,1.99344571,0.00016383,PB
2399,4598,1745,3905,2.05468985,0.06124414,PBA
2405,4607,1746,3911,2.06099902,0.00630917,PBR
2407,4609,1748,3915,2.15046201,0.08946299,PBT
2408,4611,1748,3918,2.19150538,0.04104337,PBYI
2412,4617,1750,3922,2.18947274,-0.00203264,PCK
2415,4622,1751,3924,2.17914108,-0.01033166,PCN
2417,4626,1752,3928,2.21296706,0.03382598,PCOM
2419,4631,1752,3931,2.19806028,-0.01490678,PCQ
2421,4635,1752,3933,2.11736761,-0.08069267,PCRX
2421,4635,1754,3938,2.02525278,-0.09211483,PCTI
2423,4639,1754,3941,1.97035149,-0.05490129,PCTY
2423,4639,1754,3942,1.97153352,0.00118203,PDBC
2423,4640,1756,3947,1.93490993,-0.03662359,PDCE
2428,4648,1757,3948,1.93106308,-0.00384685,PDI
2428,4652,1758,3951,1.97546251,0.04439943,PDM
2428,4652,1760,3955,2.07433337,0.09887086,PDS
2431,4659,1761,3957,2.04638204,-0.02795133,PDT
2432,4660,1761,3957,2.04690824,0.0005262,PEBK
2433,4663,1762,3959,2.0418897,-0.00501854,PEG
2433,4664,1762,3959,2.07320835,0.03131865,PEN
2436,4669,1766,3972,1.96164104,-0.11156731,PEO
2436,4670,1767,3977,2.02521359,0.06357255,PER
2439,4673,1769,3983,1.88496819,-0.1402454,PES
2442,4677,1769,3986,1.80753013,-0.07743806,PFNX
2445,4684,1770,3989,1.81952577,0.01199564,PFO
2448,4689,1770,3989,1.94125564,0.12172987,PFPT
2448,4690,1770,3990,1.94125564,0.0,PFSI
2448,4692,1770,3991,1.89362759,-0.04762805,PGH
2448,4692,1770,3991,1.89362759,0.0,PGND
2451,4697,1770,3991,1.80697497,-0.08665262,PGTI
2451,4699,1770,3992,1.81163685,0.00466188,PHF
2451,4699,1770,3992,1.81163685,0.0,PHII
2456,4711,1773,3999,2.00278323,0.19114638,PHIIK
2458,4714,1773,4000,2.00391124,0.00112801,PHK
2461,4719,1774,4003,2.00290547,-0.00100577,PHT
2462,4722,1777,4008,2.03051498,0.02760951,PHX
2464,4725,1781,4016,2.0592254,0.02871042,PINC
2464,4725,1781,4016,2.0592254,0.0,PJT
2465,4727,1787,4023,2.18681546,0.12759006,PKD
2479,4742,1790,4027,2.14286259,-0.04395287,PKO
2481,4745,1790,4032,2.17549834,0.03263575,PKX
2483,4748,1791,4033,2.16619735,-0.00930099,PLAB
2487,4752,1793,4035,2.11967733,-0.04652002,PLG
2488,4753,1794,4039,2.25415983,0.1344825,PLM
2490,4758,1795,4042,2.23259865,-0.02156118,PLOW
2490,4758,1795,4044,2.26831673,0.03571808,PLPM
2493,4765,1796,4048,2.2859267,0.01760997,PM
2497,4770,1796,4050,2.26151644,-0.02441026,PMF
2502,4778,1796,4051,2.29478247,0.03326603,PML
2503,4780,1796,4051,2.29395216,-0.00083031,PMO
2504,4783,1797,4055,2.27027884,-0.02367332,PMT
2511,4793,1798,4059,2.26074797,-0.00953087,PMX
2512,4796,1802,4065,2.28913988,0.02839191,PNC
2517,4803,1802,4065,2.24083344,-0.04830644,PNFP
2519,4806,1803,4066,2.22040817,-0.02042527,PNI
2521,4809,1806,4069,2.20742421,-0.01298396,PNW
2524,4817,1806,4071,2.21878179,0.01135758,PNY
2535,4836,1807,4076,2.15563891,-0.06314288,POR
2535,4837,1807,4076,2.16220958,0.00657067,POT
2538,4842,1808,4077,2.18810735,0.02589777,PPBI
2540,4847,1811,4081,2.20689919,0.01879184,PPG
2544,4854,1814,4087,2.234997,0.02809781,PPL
2547,4859,1814,4089,2.15766072,-0.07733628,PPS
2548,4861,1814,4090,2.17126637,0.01360565,PQ
2551,4866,1816,4094,2.17485936,0.00359299,PRAH
2555,4872,1818,4098,2.15648911,-0.01837025,PRFZ
2555,4874,1819,4100,2.15189669,-0.00459242,PRH
2558,4886,1822,4112,2.15600947,0.00411278,PRK
2558,4887,1823,4113,2.4352964,0.27928693,PRQR
2561,4895,1826,4120,2.52889355,0.09359715,PRTA
2565,4903,1826,4122,2.56380814,0.03491459,PRU
2571,4910,1830,4136,2.64292693,0.07911879,PSAU
2579,4921,1833,4142,2.56755,-0.07537693,PSB
2579,4924,1837,4151,2.67193637,0.10438637,PSCE
2580,4926,1838,4153,2.66657409,-0.00536228,PSCU
2581,4928,1840,4159,2.6188703,-0.04770379,PSX
2586,4934,1841,4167,2.47359238,-0.14527792,PTEN
2587,4935,1842,4168,2.47359238,0.0,PTIE
2588,4937,1845,4173,2.57234992,0.09875754,PTLA
2592,4944,1846,4175,2.64534349,0.07299357,PTR
2594,4952,1847,4176,2.65254694,0.00720345,PTY
2595,4954,1847,4176,2.65255231,5.37e-06,PUB
2596,4955,1849,4181,2.71659423,0.06404192,PVG
2596,4957,1849,4182,2.72263425,0.00604002,PVTD
2596,4957,1849,4182,2.72263425,0.0,PW-PA
2598,4962,1853,4188,2.84519962,0.12256537,PWE
2600,4968,1855,4192,2.82228237,-0.02291725,PX
2603,4973,1857,4201,2.77934005,-0.04294232,PXD
2603,4973,1857,4201,2.77934005,0.0,PYPL
2610,4983,1857,4202,2.78906664,0.00972659,PZC
2611,4988,1859,4206,2.79340998,0.00434334,PZE
2614,4993,1859,4212,2.83271307,0.03930309,QABA
2614,4993,1860,4213,2.84179679,0.00908372,QAT
2616,4997,1862,4217,2.84710922,0.00531243,QCLN
2616,4999,1863,4219,2.84376753,-0.00334169,QEP
2617,5002,1863,4219,2.83129746,-0.01247007,QINC
2621,5007,1864,4221,2.83344873,0.00215127,QIWI
2622,5008,1864,4222,2.85078882,0.01734009,QRVO
2623,5009,1865,4223,2.85078882,0.0,QSR
2623,5009,1867,4226,2.83948926,-0.01129956,QTM
2624,5010,1867,4226,2.83747563,-0.00201363,QYLD
2625,5013,1868,4228,2.88603736,0.04856173,RAIL
2625,5014,1868,4229,2.88603736,0.0,RARE
2626,5017,1869,4232,2.8369167,-0.04912066,RAVE
2629,5024,1869,4232,2.86844234,0.03152564,RCI
2636,5035,1870,4234,2.91405689,0.04561455,RCS
2639,5038,1872,4236,2.92043097,0.00637408,RDC
2642,5042,1873,4239,2.87516288,-0.04526809,RDUS
2645,5046,1873,4239,2.88815232,0.01298944,RDVY
2651,5056,1877,4248,2.70092553,-0.18722679,RDY
2658,5067,1878,4250,2.6471454,-0.05378013,REG
2659,5071,1878,4250,2.64539343,-0.00175197,REGI
2660,5072,1879,4252,2.64539343,0.0,RELX
2660,5072,1884,4262,2.75918821,0.11379478,REN
2663,5076,1885,4264,2.73127312,-0.02791509,RENX
2663,5077,1887,4267,2.7766192,0.04534608,RES
2665,5080,1889,4271,2.37188396,-0.40473524,REXX
2666,5083,1890,4272,2.35313488,-0.01874908,RF
2671,5091,1891,4282,2.57371038,0.2205755,RFP
2678,5101,1895,4288,2.44447627,-0.12923411,RGLD
2680,5109,1896,4291,2.5178168,0.07334053,RGR
2680,5110,1897,4292,2.5097685,-0.0080483,RGT
2682,5112,1899,4294,2.5097685,0.0,RH
2685,5115,1901,4297,2.54911403,0.03934553,RIC
2690,5122,1903,4304,2.57449026,0.02537623,RIF
2690,5123,1907,4313,2.56513531,-0.00935495,RIG
2692,5126,1909,4316,2.51233762,-0.05279769,RIO
2694,5129,1913,4320,2.51195145,-0.00038617,RJF
2699,5140,1914,4327,2.48028767,-0.03166378,RNP
2701,5142,1914,4328,2.47868889,-0.00159878,RNR-PE
2701,5144,1915,4333,2.53994064,0.06125175,RNWK
2701,5145,1915,4334,2.53994064,0.0,ROBO
2703,5148,1919,4339,2.52116105,-0.01877959,ROCK
2704,5150,1920,4341,2.48528286,-0.03587819,ROIC
2704,5150,1921,4344,2.47332712,-0.01195574,ROKA
2708,5159,1922,4345,2.52932706,0.05599994,ROST
2711,5163,1922,4346,2.47898307,-0.05034399,RPAI
2711,5163,1922,4346,2.47898307,0.0,RPD
2714,5168,1923,4348,2.4674139,-0.01156917,RPT
2714,5169,1924,4361,2.48232486,0.01491096,RS
2714,5169,1925,4367,2.48813285,0.00580799,RSE
2718,5173,1930,4375,2.55241392,0.06428107,RSTI
2719,5177,1932,4378,2.58299901,0.03058509,RVNC
2722,5181,1933,4383,2.57397608,-0.00902293,RWT
2724,5185,1937,4389,2.60704151,0.03306543,SA
2724,5186,1938,4391,2.61157044,0.00452893,SABR
2726,5193,1940,4398,2.47694239,-0.13462805,SAFM
2726,5193,1941,4400,2.4987628,0.02182041,SAIC
2728,5197,1941,4400,2.40414915,-0.09461365,SAL
2731,5200,1944,4405,2.58868833,0.18453918,SALM
2732,5202,1947,4413,2.45917387,-0.12951446,SAND
2734,5210,1949,4419,2.53290836,0.07373449,SAVE
2734,5210,1949,4421,2.5458734,0.01296504,SBCP
2736,5213,1953,4426,2.59219109,0.04631769,SBGL
2741,5223,1957,4435,2.57712556,-0.01506553,SBI
2747,5235,1959,4437,2.64302982,0.06590426,SBNY
2747,5238,1960,4441,2.66154036,0.01851054,SBR
2747,5239,1963,4445,2.67819862,0.01665826,SBRA
2750,5242,1968,4454,2.57898748,-0.09921114,SBS
2754,5248,1970,4456,2.51717342,-0.06181406,SBUX
2756,5253,1972,4458,2.50431128,-0.01286214,SBW
2756,5253,1972,4460,2.52556678,0.0212555,SBY
2759,5257,1974,4462,2.54698,0.02141322,SC
2760,5259,1976,4465,2.62469432,0.07771432,SCAI
2761,5264,1976,4466,2.55541332,-0.069281,SCCO
2762,5267,1978,4469,2.54458236,-0.01083096,SCG
2764,5273,1983,4478,2.44072894,-0.10385342,SCHN
2766,5276,1985,4483,2.42976913,-0.01095981,SCHW
2769,5282,1989,4491,2.16918186,-0.26058727,SCVL
2775,5289,1989,4492,2.16601603,-0.00316583,SCZ
2777,5291,1990,4499,1.88064149,-0.28537454,SDRL
2781,5299,1993,4503,1.94533214,0.06469065,SDT
2782,5301,1994,4505,1.93963036,-0.00570178,SE
2783,5304,1995,4510,2.0886751,0.14904474,SEED
2785,5307,1997,4514,2.08265418,-0.00602092,SEIC
2785,5309,2002,4527,2.17400679,0.09135261,SENEA
2786,5312,2004,4532,2.21586803,0.04186124,SF
2786,5313,2006,4535,2.21963097,0.00376294,SFBS
2791,5318,2008,4544,2.24403985,0.02440888,SFS
2793,5322,2009,4546,2.22128642,-0.02275343,SGF
2793,5323,2009,4546,2.23522393,0.01393751,SGM
2796,5329,2011,4551,1.84099077,-0.39423316,SGY
2797,5331,2012,4553,1.87951386,0.03852309,SHG
2798,5334,2016,4559,2.05033586,0.170822,SHI
2798,5334,2016,4559,2.05033586,0.0,SHOP
2802,5339,2018,4561,2.06944462,0.01910876,SID
2802,5339,2018,4562,2.06944462,0.0,SIEB
2804,5342,2018,4562,2.07180188,0.00235726,SIEN
2806,5345,2019,4565,2.09443296,0.02263108,SIM
2809,5361,2021,4576,2.10747945,0.01304649,SIR
2810,5364,2026,4586,2.14875972,0.04128027,SIVB
2810,5366,2032,4597,2.17000387,0.02124415,SJI
2812,5370,2032,4598,2.14757516,-0.02242871,SJR
2813,5372,2034,4602,2.09500425,-0.05257091,SJT
2817,5376,2035,4605,2.11418478,0.01918053,SKM
2817,5376,2035,4605,2.11418478,0.0,SKOR
2823,5386,2038,4612,2.07613714,-0.03804764,SKT
2824,5387,2039,4614,2.06650625,-0.00963089,SKUL
2826,5390,2042,4620,2.11148959,0.04498334,SLB
2830,5399,2043,4623,2.15319672,0.04170713,SLG
2832,5401,2043,4625,2.15438139,0.00118467,SLQD
2832,5401,2043,4625,2.15438139,0.0,SLVO
2837,5408,2048,4634,2.03867349,-0.1157079,SLW
2840,5412,2055,4648,2.02604842,-0.01262507,SM
2840,5412,2059,4654,2.05060907,0.02456065,SN
2841,5413,2059,4654,2.04590761,-0.00470146,SNC
2842,5415,2063,4668,2.05058064,0.00467303,SNH
2844,5422,2067,4675,1.97696784,-0.0736128,SNHY
2849,5432,2068,4678,2.00013863,0.02317079,SO
2852,5437,2073,4687,1.99343307,-0.00670556,SOHU
2853,5438,2076,4693,1.99895817,0.0055251,SOL
2858,5448,2077,4696,1.96750093,-0.03145724,SPG
2860,5453,2079,4700,1.95807261,-0.00942832,SPGI
2860,5453,2079,4700,1.95807261,0.0,SPI
2863,5458,2081,4704,1.84920757,-0.10886504,SPLK
2864,5461,2082,4706,1.90113773,0.05193016,SPLP
2866,5465,2084,4711,1.96812402,0.06698629,SPN
2869,5471,2084,4712,1.97717386,0.00904984,SPRT
2875,5480,2088,4718,1.87184594,-0.10532792,SPXC
2875,5480,2088,4719,1.8445963,-0.02724964,SQ
2875,5480,2089,4722,1.86651263,0.02191633,SQI
2877,5483,2089,4724,1.80999392,-0.05651871,SQM
2879,5486,2089,4724,1.80499533,-0.00499859,SRC
2881,5492,2089,4724,1.77963614,-0.02535919,SRI
2882,5497,2089,4731,1.76254171,-0.01709443,SSN
2883,5498,2090,4735,1.689169,-0.07337271,SSRI
2883,5498,2091,4739,1.72226446,0.03309546,ST
2884,5499,2092,4740,1.72226446,0.0,STAY
2885,5500,2093,4741,1.72226446,0.0,STB
2886,5502,2096,4746,1.77370758,0.05144312,STBZ
2889,5506,2097,4750,1.73980204,-0.03390554,STI
2890,5508,2098,4754,1.73055879,-0.00924325,STLD
2892,5511,2101,4757,1.72514186,-0.00541693,STN
2894,5513,2103,4759,1.72514186,0.0,STNG
2895,5517,2104,4762,1.72781877,0.00267691,STO
2895,5518,2104,4762,1.72781877,0.0,STPP
2897,5522,2104,4763,1.74154654,0.01372777,STR
2897,5524,2108,4770,1.7848537,0.04330716,STT
2900,5534,2108,4776,1.84876768,0.06391398,SU
2900,5534,2111,4780,1.81891528,-0.0298524,SUM
2901,5535,2111,4782,1.78421598,-0.0346993,SUNS
2905,5544,2114,4786,1.80862214,0.02440616,SUP
2906,5547,2115,4791,1.75891807,-0.04970407,SWH
2910,5553,2115,4791,1.76549911,0.00658104,SWJ
2910,5556,2122,4802,2.0612656,0.29576649,SWN
2916,5562,2122,4805,1.98849832,-0.07276728,SWX
2925,5573,2123,4812,2.63540223,0.64690391,SXC
2926,5582,2125,4816,2.58691542,-0.04848681,SYNL
2928,5587,2125,4816,2.66822229,0.08130687,SYRG
2929,5590,2127,4818,2.66144491,-0.00677738,SYT
2930,5593,2127,4820,2.66564122,0.00419631,T
2930,5599,2127,4825,2.66564122,0.0,TACO
2930,5600,2131,4833,2.64028417,-0.02535705,TAHO
2933,5606,2135,4839,2.58626385,-0.05402032,TAP
2934,5609,2135,4840,2.63726758,0.05100373,TAPR
2935,5612,2137,4844,2.6111223,-0.02614528,TAT
2938,5617,2139,4846,2.53733687,-0.07378543,TCAP
2943,5627,2141,4848,2.5367266,-0.00061027,TCB
2947,5635,2143,4852,2.54639256,0.00966596,TCBI
2949,5637,2146,4860,2.47364267,-0.07274989,TCK
2951,5639,2147,4863,2.46459948,-0.00904319,TCO
2951,5639,2147,4863,2.46459948,0.0,TCRZ
2952,5645,2149,4865,2.48069554,0.01609606,TDF
2956,5653,2149,4867,2.35790297,-0.12279257,TDW
2957,5660,2151,4871,2.36398102,0.00607805,TE
2958,5663,2152,4873,2.39088418,0.02690316,TEI
2961,5666,2154,4878,2.43773345,0.04684927,TESO
2962,5668,2156,4880,2.44478462,0.00705117,TEX
2962,5671,2158,4890,2.56579714,0.12101252,TGA
2962,5673,2166,4903,2.49022436,-0.07557278,TGB
2964,5680,2168,4911,2.42959974,-0.06062462,TGD
2967,5687,2168,4912,2.43330903,0.00370929,TGP
2969,5691,2169,4914,2.41916953,-0.0141395,THGA
2969,5691,2169,4917,2.41916953,0.0,THM
2970,5692,2171,4921,2.39577633,-0.0233932,THQ
2972,5697,2172,4923,2.40315421,0.00737788,TICC
2974,5700,2172,4926,2.35994472,-0.04320949,TIME
2976,5703,2174,4932,2.34192883,-0.01801589,TINY
2976,5703,2182,4945,2.18257846,-0.15935037,TITN
2981,5713,2183,4948,2.22540208,0.04282362,TJX
2983,5717,2186,4954,2.21302859,-0.01237349,TKC
2988,5727,2186,4954,2.26011841,0.04708982,TKF
2992,5732,2187,4956,2.23148657,-0.02863184,TKR
2992,5732,2188,4957,2.15446958,-0.07701699,TLGT
2993,5734,2189,4960,2.19020349,0.03573391,TLK
2993,5735,2189,4963,2.18198988,-0.00821361,TLMR
2994,5738,2195,4979,2.26803744,0.08604756,TLP
2999,5750,2195,4982,2.22222366,-0.04581378,TLT
3002,5754,2195,4982,2.23472778,0.01250412,TMK
3002,5755,2195,4982,2.2358636,0.00113582,TMUSP
3002,5755,2196,4983,2.23706775,0.00120415,TNET
3007,5761,2198,4987,2.23106059,-0.00600716,TNH
3008,5762,2198,4990,2.21936455,-0.01169604,TOF
3010,5769,2204,5001,2.23667358,0.01730903,TOT
3011,5771,2207,5007,2.17101581,-0.06565777,TOUR
3016,5779,2210,5014,2.14964643,-0.02136938,TPC
3018,5781,2215,5023,2.06239063,-0.0872558,TPLM
3018,5781,2219,5029,2.05268413,-0.0097065,TPRE
3019,5786,2219,5029,2.08997301,0.03728888,TREC
3022,5791,2222,5035,2.10668706,0.01671405,TRIB
3025,5795,2225,5042,2.15472531,0.04803825,TRK
3031,5804,2228,5045,2.09276465,-0.06196066,TRN
3033,5806,2229,5047,2.22631212,0.13354747,TROX
3035,5809,2233,5054,2.23719509,0.01088297,TRP
3037,5813,2237,5061,2.10408714,-0.13310795,TRQ
3042,5820,2241,5071,2.1429423,0.03885516,TRT
3042,5820,2241,5071,2.1429423,0.0,TRTL
3043,5821,2241,5072,2.14978204,0.00683974,TRU
3043,5822,2242,5077,2.08524352,-0.06453852,TRX
3047,5828,2246,5083,2.08539166,0.00014814,TS
3050,5833,2249,5089,2.06300273,-0.02238893,TSC
3055,5841,2254,5097,1.94040615,-0.12259658,TSO
3059,5848,2260,5106,2.03531491,0.09490876,TSU
3063,5854,2262,5110,2.01056347,-0.02475144,TTEC
3070,5866,2265,5116,2.02639546,0.01583199,TTF
3071,5870,2268,5121,2.06843755,0.04204209,TTI
3074,5875,2268,5122,2.06724207,-0.00119548,TTM
3076,5879,2269,5124,2.03069549,-0.03654658,TTS
3080,5885,2274,5131,1.99784723,-0.03284826,TU
3080,5885,2274,5132,2.00185203,0.0040048,TUSA
3080,5886,2275,5135,1.99178015,-0.01007188,TVPT
3081,5888,2276,5139,2.05646258,0.06468243,TWI
3082,5893,2276,5139,2.07447281,0.01801023,TWN
3082,5897,2277,5142,2.10061503,0.02614222,TWO
3088,5903,2277,5148,1.9509852,-0.14962983,TX
3091,5906,2278,5149,1.92529881,-0.02568639,TXRH
3091,5906,2278,5149,1.92529881,0.0,UAL
3092,5907,2278,5149,1.92529881,0.0,UAMY
3094,5911,2279,5152,1.82267534,-0.10262347,UAN
3097,5916,2287,5163,1.85156614,0.0288908,UBA
3097,5916,2287,5164,1.84894036,-0.00262578,UBIO
3098,5917,2288,5165,1.84894036,0.0,UBS
3103,5925,2291,5172,1.88227641,0.03333605,UBSI
3106,5929,2293,5175,1.8547214,-0.02755501,UDR
3106,5929,2294,5178,1.86575599,0.01103459,UEC
3111,5940,2297,5187,2.40372031,0.53796432,UGLD
3115,5949,2300,5195,2.52028499,0.11656468,UGP
3121,5962,2300,5204,2.49241363,-0.02787136,UMBF
3121,5966,2302,5207,2.53541916,0.04300553,UMPQ
3125,5972,2304,5211,2.50105442,-0.03436474,UNM
3127,5976,2310,5223,2.30092599,-0.20012843,UNT
3127,5976,2310,5223,2.30092599,0.0,UPLD
3127,5978,2310,5225,2.3401467,0.03922071,URG
3127,5979,2311,5228,2.4115829,0.0714362,URRE
3127,5982,2311,5228,2.40763033,-0.00395257,USA
3131,5986,2315,5237,2.32034704,-0.08728329,USAP
3133,5992,2315,5239,2.33602345,0.01567641,USB
3134,5994,2317,5242,2.33602345,0.0,USEG
3134,5994,2317,5242,2.33602345,0.0,USLB
3134,5996,2317,5245,2.39213043,0.05610698,USLM
3137,6000,2324,5257,2.71697565,0.32484522,USLV
3139,6005,2324,5258,2.71745987,0.00048422,UTF
3146,6015,2324,5259,2.67353723,-0.04392264,UTG
3147,6017,2326,5261,2.68771969,0.01418246,UTL
3147,6019,2327,5263,2.71638359,0.0286639,UTSI
3148,6020,2328,5265,2.71638359,0.0,UUU
3149,6022,2333,5274,2.78197334,0.06558975,VALE
3149,6023,2333,5275,2.78197334,0.0,VALX
3151,6026,2334,5277,2.78892675,0.00695341,VBND
3151,6027,2334,5280,2.79894556,0.01001881,VBTX
3155,6033,2334,5280,2.7997538,0.00080824,VCF
3161,6042,2335,5283,2.81615748,0.01640368,VCIT
3165,6051,2341,5295,2.85600876,0.03985128,VCLT
3167,6054,2347,5301,2.86963769,0.01362893,VCO
3176,6069,2347,5302,2.86324414,-0.00639355,VCSH
3181,6078,2348,5303,2.8831762,0.01993206,VCV
3181,6078,2350,5306,2.90399294,0.02081674,VDTH
3182,6082,2359,5319,3.04022144,0.1362285,VEDL
3183,6085,2359,5319,2.95779447,-0.08242697,VET
3188,6094,2362,5328,2.85297106,-0.10482341,VFC
3193,6101,2363,5331,2.8522068,-0.00076426,VFL
3197,6105,2364,5337,2.84477995,-0.00742685,VGIT
3201,6111,2364,5339,2.89574875,0.0509688,VGLT
3202,6114,2365,5342,2.90181852,0.00606977,VGM
3206,6121,2366,5343,2.90170341,-0.00011511,VGSH
3208,6123,2368,5346,2.90170341,0.0,VGZ
3208,6124,2371,5351,2.83223715,-0.06946626,VIP
3211,6129,2375,5359,2.99215892,0.15992177,VIV
3215,6134,2375,5360,2.99215579,-3.13e-06,VKI
3219,6140,2375,5361,3.01835629,0.0262005,VKQ
3223,6145,2377,5365,2.92045821,-0.09789808,VLO
3225,6147,2378,5367,2.94152102,0.02106281,VLRS
3227,6150,2379,5368,2.9451151,0.00359408,VLY
3231,6158,2380,5371,2.94198364,-0.00313146,VMBS
3233,6166,2382,5374,2.97412468,0.03214104,VMI
3238,6172,2383,5381,2.98398248,0.0098578,VMM
3242,6178,2383,5382,3.00345823,0.01947575,VMO
3245,6188,2383,5389,2.99796152,-0.00549671,VNO-PK
3247,6191,2383,5390,3.01323809,0.01527657,VNO-PL
3247,6194,2384,5392,3.00594661,-0.00729148,VNQI
3251,6202,2384,5393,3.01215461,0.006208,VNR
3255,6213,2385,5397,2.99645983,-0.01569478,VNTV
3257,6215,2387,5402,3.21364487,0.21718504,VOC
3260,6221,2389,5406,3.17825346,-0.03539141,VOYA
3261,6224,2390,5409,3.1846988,0.00644534,VPV
3261,6224,2391,5412,3.1300716,-0.0546272,VRML
3261,6224,2393,5416,3.15378208,0.02371048,VSLR
3261,6224,2396,5420,3.05647321,-0.09730887,VTAE
3261,6226,2398,5423,3.05976463,0.00329142,VTIP
3268,6235,2398,5423,3.09939693,0.0396323,VTN
3270,6237,2402,5433,3.10481904,0.00542211,VTR
3271,6238,2405,5436,3.05992372,-0.04489532,VTVT
3272,6240,2405,5436,3.06043483,0.00051111,VUSE
3275,6244,2406,5438,3.08831017,0.02787534,VVC
3278,6247,2407,5439,3.0868746,-0.00143557,VWOB
3283,6252,2409,5442,3.13518648,0.04831188,VWR
3286,6255,2413,5452,3.08833501,-0.04685147,VXUS
3289,6260,2415,5455,3.11694718,0.02861217,WABC
3292,6265,2419,5461,3.12433879,0.00739161,WAL
3293,6266,2422,5464,3.14471665,0.02037786,WB
3297,6277,2424,5467,3.10297898,-0.04173767,WBK
3299,6279,2424,5468,3.0962002,-0.00677878,WCIC
3300,6280,2427,5477,3.19461852,0.09841832,WDAY
3302,6289,2430,5482,3.20156882,0.0069503,WEC
3307,6296,2432,5490,3.13746031,-0.06410851,WF
3313,6302,2433,5494,3.13689027,-0.00057004,WFC
3314,6305,2437,5502,3.2319148,0.09502453,WFT
3315,6308,2437,5503,3.24085341,0.00893861,WG
3316,6310,2438,5505,3.51375562,0.27290221,WGA
3319,6316,2440,5508,3.4875517,-0.02620392,WGL
3319,6321,2444,5513,3.49127438,0.00372268,WIA
3320,6322,2445,5514,3.49127438,0.0,WIBC
3320,6324,2447,5518,3.46096509,-0.03030929,WIT
3324,6329,2448,5520,3.47638578,0.01542069,WIW
3324,6329,2448,5522,3.51253874,0.03615296,WK
3326,6332,2451,5528,3.43883184,-0.0737069,WLB
3329,6338,2454,5533,3.46200857,0.02317673,WLK
3331,6341,2455,5535,3.68336153,0.22135296,WLL
3331,6341,2455,5535,3.68336153,0.0,WLTW
3333,6346,2455,5536,3.51981439,-0.16354714,WMC
3333,6347,2456,5540,3.21054157,-0.30927282,WMLP
3336,6350,2456,5541,3.18711617,-0.0234254,WMS
3337,6352,2459,5546,3.2631919,0.07607573,WNC
3338,6354,2465,5555,3.21266118,-0.05053072,WNR
3345,6364,2466,5556,3.15628662,-0.05637456,WOOD
3350,6372,2468,5563,3.10432047,-0.05196615,WOR
3350,6375,2469,5566,3.23882492,0.13450445,WPRT
3351,6376,2471,5568,3.22363125,-0.01519367,WPT
3354,6381,2474,5580,3.22363125,0.0,WR
3356,6389,2475,5583,3.21189416,-0.01173709,WRE
3363,6402,2476,5587,3.13220622,-0.07968794,WRI
3363,6402,2476,5587,3.13220622,0.0,WRK
3364,6403,2477,5594,3.25307092,0.1208647,WRN
3366,6407,2478,5596,3.33867233,0.08560141,WSR
3366,6409,2478,5596,3.32295629,-0.01571604,WTFCM
3367,6410,2481,5602,3.28866495,-0.03429134,WTI
3374,6422,2481,5602,3.25677762,-0.03188733,WTR
3376,6428,2482,5604,3.07061253,-0.18616509,WUBA
3380,6432,2485,5611,3.02302448,-0.04758805,WYNN
